support_key,loss,gain_from_empty,delta_from_router,pairwise_synergy
"9,15",4.203917026519775,-0.04028606414794922,1.3358099460601807,0.04062652587890625
"5,17",4.215378284454346,-0.05174732208251953,1.347271203994751,0.03990459442138672
"2,9",4.182003498077393,-0.018372535705566406,1.3138964176177979,0.03673410415649414
"12,22",4.249912738800049,-0.08628177642822266,1.381805658340454,0.03635358810424805
"12,14",4.188145160675049,-0.024514198303222656,1.320038080215454,0.03488636016845703
"9,22",4.253061771392822,-0.0894308090209961,1.3849546909332275,0.03131580352783203
"9,14",4.193002700805664,-0.02937173843383789,1.3248956203460693,0.02814006805419922
"17,22",4.259583473205566,-0.09595251083374023,1.3914763927459717,0.02646160125732422
"14,17",4.199723720550537,-0.03609275817871094,1.3316166400909424,0.0230865478515625
"12,17",4.168731212615967,-0.005100250244140625,1.300624132156372,0.003101348876953125
"12,20",4.165699005126953,-0.002068042755126953,1.2975919246673584,0.002143383026123047
"17,20",4.16569709777832,-0.0020661354064941406,1.2975900173187256,0.0019240379333496094
"9,12",4.168591499328613,-0.004960536956787109,1.3004844188690186,0.0015735626220703125
"9,20",4.1648335456848145,-0.0012025833129882812,1.2967264652252197,0.0011200904846191406
"9,17",4.1707634925842285,-0.007132530212402344,1.3026564121246338,-0.0008196830749511719
